timestamp,luminaire_id,ambient_temp,heatsink_temp,junction_temp_true,current,voltage,power,dimming_pct
2026-09-19 00:41:58,LUM-101,25.43,28.92,28.92,0.0,48.16,0.0,0.0
2026-09-19 00:42:08,LUM-101,25.37,28.82,28.82,0.0,48.03,0.0,0.0
2026-09-19 00:42:18,LUM-101,25.24,28.94,35.42,0.15,48.05,7.21,10.0
2026-09-19 00:42:28,LUM-101,25.38,28.86,28.86,0.0,47.92,0.0,0.0
2026-09-19 00:42:38,LUM-101,25.35,28.93,35.41,0.15,47.99,7.2,10.0
2026-09-19 00:42:48,LUM-101,25.36,28.84,28.84,0.0,47.87,0.0,0.0
2026-09-19 00:42:58,LUM-101,25.33,28.94,35.43,0.15,48.06,7.21,10.0
2026-09-19 00:43:08,LUM-101,25.32,28.79,28.79,0.0,48.1,0.0,0.0
2026-09-19 00:43:18,LUM-101,25.38,28.91,35.38,0.15,47.86,7.18,10.0
2026-09-19 00:43:28,LUM-101,25.42,28.96,35.43,0.15,47.94,7.19,10.0
2026-09-19 00:43:38,LUM-101,25.24,29.09,35.58,0.15,48.06,7.21,10.0
2026-09-19 00:43:48,LUM-101,25.25,29.01,29.01,0.0,47.81,0.0,0.0
2026-09-19 00:43:58,LUM-101,25.39,29.05,35.53,0.15,47.99,7.2,10.0
2026-09-19 00:44:08,LUM-101,25.21,29.16,35.66,0.15,48.14,7.22,10.0
2026-09-19 00:44:18,LUM-101,25.35,29.08,29.08,0.0,48.09,0.0,0.0
2026-09-19 00:44:28,LUM-101,25.24,29.14,35.61,0.15,47.89,7.18,10.0
2026-09-19 00:44:38,LUM-101,25.26,28.98,28.98,0.0,48.15,0.0,0.0
2026-09-19 00:44:48,LUM-101,25.38,28.83,28.83,0.0,48.02,0.0,0.0
2026-09-19 00:44:58,LUM-101,25.33,28.76,28.76,0.0,48.03,0.0,0.0
2026-09-19 00:45:08,LUM-101,25.39,28.67,28.67,0.0,48.04,0.0,0.0
2026-09-19 00:45:18,LUM-101,25.33,28.52,28.52,0.0,48.13,0.0,0.0
2026-09-19 00:45:28,LUM-101,25.31,28.58,35.05,0.15,47.92,7.19,10.0
2026-09-19 00:45:38,LUM-101,25.25,28.47,28.47,0.0,47.94,0.0,0.0
2026-09-19 00:45:48,LUM-101,25.2,28.58,35.04,0.15,47.83,7.17,10.0
2026-09-19 00:45:58,LUM-101,25.28,28.44,28.44,0.0,48.18,0.0,0.0
2026-09-19 00:46:08,LUM-101,25.33,28.29,28.29,0.0,48.09,0.0,0.0
2026-09-19 00:46:18,LUM-101,25.23,28.35,34.82,0.15,47.92,7.19,10.0
2026-09-19 00:46:28,LUM-101,25.19,28.2,28.2,0.0,48.03,0.0,0.0
2026-09-19 00:46:38,LUM-101,25.21,28.32,34.8,0.15,47.99,7.2,10.0
2026-09-19 00:46:48,LUM-101,25.34,28.38,34.86,0.15,47.99,7.2,10.0
2026-09-19 00:46:58,LUM-101,25.36,28.27,28.27,0.0,47.96,0.0,0.0
2026-09-19 00:47:08,LUM-101,25.18,28.4,34.86,0.15,47.88,7.18,10.0
2026-09-19 00:47:18,LUM-101,25.28,28.46,34.95,0.15,48.11,7.22,10.0
2026-09-19 00:47:28,LUM-101,25.29,28.31,28.31,0.0,48.17,0.0,0.0
2026-09-19 00:47:38,LUM-101,25.27,28.45,34.92,0.15,47.88,7.18,10.0
2026-09-19 00:47:48,LUM-101,25.33,28.3,28.3,0.0,48.17,0.0,0.0
2026-09-19 00:47:58,LUM-101,25.33,28.16,28.16,0.0,48.07,0.0,0.0
2026-09-19 00:48:08,LUM-101,25.24,28.09,28.09,0.0,48.15,0.0,0.0
2026-09-19 00:48:18,LUM-101,25.17,28.2,34.69,0.15,48.06,7.21,10.0
2026-09-19 00:48:28,LUM-101,25.33,28.08,28.08,0.0,47.85,0.0,0.0
2026-09-19 00:48:38,LUM-101,25.31,28.21,34.7,0.15,48.07,7.21,10.0
2026-09-19 00:48:48,LUM-101,25.34,28.29,34.75,0.15,47.85,7.18,10.0
2026-09-19 00:48:58,LUM-101,25.31,28.19,28.19,0.0,47.93,0.0,0.0
2026-09-19 00:49:08,LUM-101,25.3,28.28,34.78,0.15,48.15,7.22,10.0
2026-09-19 00:49:18,LUM-101,25.19,28.34,34.84,0.15,48.16,7.22,10.0
2026-09-19 00:49:28,LUM-101,25.29,28.27,28.27,0.0,47.81,0.0,0.0
2026-09-19 00:49:38,LUM-101,25.19,28.35,34.83,0.15,48.0,7.2,10.0
2026-09-19 00:49:48,LUM-101,25.32,28.24,28.24,0.0,47.82,0.0,0.0
2026-09-19 00:49:58,LUM-101,25.2,28.17,28.17,0.0,48.19,0.0,0.0
2026-09-19 00:50:08,LUM-101,25.18,28.12,28.12,0.0,48.11,0.0,0.0
2026-09-19 00:50:18,LUM-101,25.32,28.22,34.7,0.15,48.02,7.2,10.0
2026-09-19 00:50:28,LUM-101,25.29,28.1,28.1,0.0,48.11,0.0,0.0
2026-09-19 00:50:38,LUM-101,25.17,28.21,34.68,0.15,47.88,7.18,10.0
2026-09-19 00:50:48,LUM-101,25.28,28.3,34.79,0.15,48.1,7.22,10.0
2026-09-19 00:50:58,LUM-101,25.23,28.21,28.21,0.0,48.17,0.0,0.0
2026-09-19 00:51:08,LUM-101,25.32,28.28,34.79,0.15,48.18,7.23,10.0
2026-09-19 00:51:18,LUM-101,25.29,28.2,28.2,0.0,47.87,0.0,0.0
2026-09-19 00:51:28,LUM-101,25.24,28.1,28.1,0.0,47.94,0.0,0.0
2026-09-19 00:51:38,LUM-101,25.12,28.24,34.71,0.15,47.94,7.19,10.0
2026-09-19 00:51:48,LUM-101,25.15,28.1,28.1,0.0,47.81,0.0,0.0
2026-09-19 00:51:58,LUM-101,25.18,28.16,34.62,0.15,47.8,7.17,10.0
2026-09-19 00:52:08,LUM-101,25.11,28.1,28.1,0.0,48.14,0.0,0.0
2026-09-19 00:52:18,LUM-101,25.23,28.23,34.68,0.15,47.8,7.17,10.0
2026-09-19 00:52:28,LUM-101,25.12,28.32,34.81,0.15,48.02,7.2,10.0
2026-09-19 00:52:38,LUM-101,25.24,28.44,34.92,0.15,48.02,7.2,10.0
2026-09-19 00:52:48,LUM-101,25.12,28.48,34.94,0.15,47.84,7.18,10.0
2026-09-19 00:52:58,LUM-101,25.28,28.34,28.34,0.0,47.93,0.0,0.0
2026-09-19 00:53:08,LUM-101,25.17,28.28,28.28,0.0,47.97,0.0,0.0
2026-09-19 00:53:18,LUM-101,25.21,28.41,34.9,0.15,48.04,7.21,10.0
2026-09-19 00:53:28,LUM-101,25.1,28.34,28.34,0.0,48.08,0.0,0.0
2026-09-19 00:53:38,LUM-101,25.22,28.27,28.27,0.0,48.12,0.0,0.0
2026-09-19 00:53:48,LUM-101,25.2,28.18,28.18,0.0,47.98,0.0,0.0
2026-09-19 00:53:58,LUM-101,25.18,28.06,28.06,0.0,47.9,0.0,0.0
2026-09-19 00:54:08,LUM-101,25.18,27.93,27.93,0.0,47.82,0.0,0.0
2026-09-19 00:54:18,LUM-101,25.12,27.8,27.8,0.0,47.81,0.0,0.0
2026-09-19 00:54:28,LUM-101,25.18,27.88,34.39,0.15,48.16,7.22,10.0
2026-09-19 00:54:38,LUM-101,25.23,27.97,34.47,0.15,48.16,7.22,10.0
2026-09-19 00:54:48,LUM-101,25.23,28.12,34.62,0.15,48.13,7.22,10.0
2026-09-19 00:54:58,LUM-101,25.17,28.01,28.01,0.0,48.18,0.0,0.0
2026-09-19 00:55:08,LUM-101,25.26,28.07,34.55,0.15,47.93,7.19,10.0
2026-09-19 00:55:18,LUM-101,25.17,27.97,27.97,0.0,47.94,0.0,0.0
2026-09-19 00:55:28,LUM-101,25.1,28.09,34.58,0.15,48.05,7.21,10.0
2026-09-19 00:55:38,LUM-101,25.14,27.98,27.98,0.0,48.12,0.0,0.0
2026-09-19 00:55:48,LUM-101,25.08,27.85,27.85,0.0,47.87,0.0,0.0
2026-09-19 00:55:58,LUM-101,25.07,27.76,27.76,0.0,48.02,0.0,0.0
2026-09-19 00:56:08,LUM-101,25.08,27.63,27.63,0.0,47.87,0.0,0.0
2026-09-19 00:56:18,LUM-101,25.11,27.55,27.55,0.0,47.95,0.0,0.0
2026-09-19 00:56:28,LUM-101,25.16,27.65,34.1,0.15,47.81,7.17,10.0
2026-09-19 00:56:38,LUM-101,25.11,27.74,34.2,0.15,47.86,7.18,10.0
2026-09-19 00:56:48,LUM-101,25.12,27.87,34.34,0.15,47.93,7.19,10.0
2026-09-19 00:56:58,LUM-101,25.09,27.82,27.82,0.0,48.07,0.0,0.0
2026-09-19 00:57:08,LUM-101,25.12,27.95,34.44,0.15,48.04,7.21,10.0
2026-09-19 00:57:18,LUM-101,25.18,28.08,34.57,0.15,48.04,7.21,10.0
2026-09-19 00:57:28,LUM-101,25.18,28.22,34.68,0.15,47.88,7.18,10.0
2026-09-19 00:57:38,LUM-101,25.14,28.36,34.83,0.15,47.9,7.18,10.0
2026-09-19 00:57:48,LUM-101,25.04,28.48,34.98,0.15,48.18,7.23,10.0
2026-09-19 00:57:58,LUM-101,25.23,28.32,28.32,0.0,48.16,0.0,0.0
2026-09-19 00:58:08,LUM-101,25.03,28.38,34.84,0.15,47.89,7.18,10.0
2026-09-19 00:58:18,LUM-101,25.18,28.49,34.97,0.15,47.99,7.2,10.0
2026-09-19 00:58:28,LUM-101,25.06,28.33,28.33,0.0,47.88,0.0,0.0
2026-09-19 00:58:38,LUM-101,25.06,28.26,28.26,0.0,47.85,0.0,0.0
2026-09-19 00:58:48,LUM-101,25.05,28.37,34.87,0.15,48.08,7.21,10.0
2026-09-19 00:58:58,LUM-101,25.1,28.42,34.88,0.15,47.84,7.18,10.0
2026-09-19 00:59:08,LUM-101,25.13,28.27,28.27,0.0,47.8,0.0,0.0
2026-09-19 00:59:18,LUM-101,25.02,28.37,34.83,0.15,47.83,7.17,10.0
2026-09-19 00:59:28,LUM-101,25.06,28.45,34.91,0.15,47.83,7.17,10.0
2026-09-19 00:59:38,LUM-101,25.14,28.3,28.3,0.0,48.06,0.0,0.0
2026-09-19 00:59:48,LUM-101,25.01,28.36,34.82,0.15,47.85,7.18,10.0
2026-09-19 00:59:58,LUM-101,25.13,28.29,28.29,0.0,47.89,0.0,0.0
2026-09-19 01:00:08,LUM-101,25.15,28.21,28.21,0.0,48.01,0.0,0.0
2026-09-19 01:00:18,LUM-101,25.02,28.1,28.1,0.0,48.07,0.0,0.0
2026-09-19 01:00:28,LUM-101,25.03,28.22,34.72,0.15,48.18,7.23,10.0
2026-09-19 01:00:38,LUM-101,25.0,28.35,34.84,0.15,48.04,7.21,10.0
2026-09-19 01:00:48,LUM-101,25.12,28.25,28.25,0.0,47.88,0.0,0.0
2026-09-19 01:00:58,LUM-101,25.17,28.15,28.15,0.0,47.85,0.0,0.0
2026-09-19 01:01:08,LUM-101,25.09,28.03,28.03,0.0,47.8,0.0,0.0
2026-09-19 01:01:18,LUM-101,25.09,27.9,27.9,0.0,48.09,0.0,0.0
2026-09-19 01:01:28,LUM-101,25.02,28.03,34.5,0.15,47.93,7.19,10.0
2026-09-19 01:01:38,LUM-101,25.04,28.1,34.57,0.15,47.95,7.19,10.0
2026-09-19 01:01:48,LUM-101,25.16,28.01,28.01,0.0,48.0,0.0,0.0
2026-09-19 01:01:58,LUM-101,25.0,27.9,27.9,0.0,48.15,0.0,0.0
2026-09-19 01:02:08,LUM-101,25.09,28.05,34.54,0.15,48.05,7.21,10.0
2026-09-19 01:02:18,LUM-101,25.03,28.11,34.57,0.15,47.84,7.18,10.0
2026-09-19 01:02:28,LUM-101,25.11,28.18,34.63,0.15,47.81,7.17,10.0
2026-09-19 01:02:38,LUM-101,25.09,28.32,34.8,0.15,47.98,7.2,10.0
2026-09-19 01:02:48,LUM-101,25.05,28.18,28.18,0.0,47.92,0.0,0.0
2026-09-19 01:02:58,LUM-101,24.98,28.06,28.06,0.0,48.06,0.0,0.0
2026-09-19 01:03:08,LUM-101,24.98,27.97,27.97,0.0,48.2,0.0,0.0
2026-09-19 01:03:18,LUM-101,25.12,27.89,27.89,0.0,48.07,0.0,0.0
2026-09-19 01:03:28,LUM-101,25.12,27.98,34.48,0.15,48.12,7.22,10.0
2026-09-19 01:03:38,LUM-101,24.98,27.86,27.86,0.0,48.11,0.0,0.0
2026-09-19 01:03:48,LUM-101,25.08,27.74,27.74,0.0,48.15,0.0,0.0
2026-09-19 01:03:58,LUM-101,25.1,27.67,27.67,0.0,48.12,0.0,0.0
2026-09-19 01:04:08,LUM-101,24.97,27.8,34.26,0.15,47.88,7.18,10.0
2026-09-19 01:04:18,LUM-101,25.01,27.68,27.68,0.0,47.96,0.0,0.0
2026-09-19 01:04:28,LUM-101,25.12,27.77,34.25,0.15,48.02,7.2,10.0
2026-09-19 01:04:38,LUM-101,25.11,27.92,34.41,0.15,48.04,7.21,10.0
2026-09-19 01:04:48,LUM-101,25.04,28.01,34.49,0.15,48.0,7.2,10.0
2026-09-19 01:04:58,LUM-101,25.03,27.9,27.9,0.0,47.83,0.0,0.0
2026-09-19 01:05:08,LUM-101,25.08,27.77,27.77,0.0,48.18,0.0,0.0
2026-09-19 01:05:18,LUM-101,24.96,27.65,27.65,0.0,47.8,0.0,0.0
2026-09-19 01:05:28,LUM-101,24.96,27.6,27.6,0.0,48.15,0.0,0.0
2026-09-19 01:05:38,LUM-101,25.02,27.48,27.48,0.0,47.9,0.0,0.0
2026-09-19 01:05:48,LUM-101,25.05,27.56,34.06,0.15,48.12,7.22,10.0
2026-09-19 01:05:58,LUM-101,25.07,27.48,27.48,0.0,47.92,0.0,0.0
2026-09-19 01:06:08,LUM-101,24.93,27.44,27.44,0.0,47.92,0.0,0.0
2026-09-19 01:06:18,LUM-101,24.96,27.52,34.02,0.15,48.15,7.22,10.0
2026-09-19 01:06:28,LUM-101,24.97,27.39,27.39,0.0,48.18,0.0,0.0
2026-09-19 01:06:38,LUM-101,24.93,27.33,27.33,0.0,47.98,0.0,0.0
2026-09-19 01:06:48,LUM-101,25.06,27.49,33.99,0.15,48.16,7.22,10.0
2026-09-19 01:06:58,LUM-101,25.04,27.46,27.46,0.0,48.06,0.0,0.0
2026-09-19 01:07:08,LUM-101,25.01,27.39,27.39,0.0,47.93,0.0,0.0
2026-09-19 01:07:18,LUM-101,25.0,27.49,33.97,0.15,47.98,7.2,10.0
2026-09-19 01:07:28,LUM-101,24.93,27.41,27.41,0.0,47.91,0.0,0.0
2026-09-19 01:07:38,LUM-101,24.93,27.54,34.02,0.15,47.98,7.2,10.0
2026-09-19 01:07:48,LUM-101,25.01,27.63,34.09,0.15,47.85,7.18,10.0
2026-09-19 01:07:58,LUM-101,24.99,27.55,27.55,0.0,48.01,0.0,0.0
2026-09-19 01:08:08,LUM-101,25.09,27.5,27.5,0.0,47.93,0.0,0.0
2026-09-19 01:08:18,LUM-101,25.0,27.44,27.44,0.0,47.9,0.0,0.0
2026-09-19 01:08:28,LUM-101,24.96,27.33,27.33,0.0,48.17,0.0,0.0
2026-09-19 01:08:38,LUM-101,24.95,27.24,27.24,0.0,47.87,0.0,0.0
2026-09-19 01:08:48,LUM-101,24.91,27.19,27.19,0.0,47.84,0.0,0.0
2026-09-19 01:08:58,LUM-101,25.02,27.1,27.1,0.0,47.98,0.0,0.0
2026-09-19 01:09:08,LUM-101,25.04,27.01,27.01,0.0,47.86,0.0,0.0
2026-09-19 01:09:18,LUM-101,25.03,26.91,26.91,0.0,48.2,0.0,0.0
2026-09-19 01:09:28,LUM-101,24.96,27.0,33.47,0.15,47.88,7.18,10.0
2026-09-19 01:09:38,LUM-101,24.98,27.09,33.55,0.15,47.83,7.17,10.0
2026-09-19 01:09:48,LUM-101,25.01,27.21,33.7,0.15,48.09,7.21,10.0
2026-09-19 01:09:58,LUM-101,24.89,27.15,27.15,0.0,48.19,0.0,0.0
2026-09-19 01:10:08,LUM-101,24.99,27.09,27.09,0.0,47.91,0.0,0.0
2026-09-19 01:10:18,LUM-101,24.88,26.98,26.98,0.0,48.09,0.0,0.0
2026-09-19 01:10:28,LUM-101,25.04,27.11,33.61,0.15,48.15,7.22,10.0
2026-09-19 01:10:38,LUM-101,25.0,27.27,33.77,0.15,48.18,7.23,10.0
2026-09-19 01:10:48,LUM-101,24.98,27.19,27.19,0.0,47.83,0.0,0.0
2026-09-19 01:10:58,LUM-101,24.91,27.12,27.12,0.0,48.14,0.0,0.0
2026-09-19 01:11:08,LUM-101,24.93,27.24,33.71,0.15,47.96,7.19,10.0
2026-09-19 01:11:18,LUM-101,24.87,27.37,33.84,0.15,47.93,7.19,10.0
2026-09-19 01:11:28,LUM-101,24.9,27.46,33.93,0.15,47.92,7.19,10.0
2026-09-19 01:11:38,LUM-101,25.02,27.34,27.34,0.0,47.84,0.0,0.0
2026-09-19 01:11:48,LUM-101,24.97,27.24,27.24,0.0,48.15,0.0,0.0
2026-09-19 01:11:58,LUM-101,25.04,27.42,33.88,0.15,47.87,7.18,10.0
2026-09-19 01:12:08,LUM-101,25.01,27.37,27.37,0.0,48.08,0.0,0.0
2026-09-19 01:12:18,LUM-101,24.98,27.34,27.34,0.0,47.88,0.0,0.0
2026-09-19 01:12:28,LUM-101,25.02,27.27,27.27,0.0,47.86,0.0,0.0
2026-09-19 01:12:38,LUM-101,24.92,27.17,27.17,0.0,47.84,0.0,0.0
2026-09-19 01:12:48,LUM-101,25.0,27.14,27.14,0.0,47.83,0.0,0.0
2026-09-19 01:12:58,LUM-101,24.94,27.04,27.04,0.0,48.17,0.0,0.0
2026-09-19 01:13:08,LUM-101,24.84,26.94,26.94,0.0,47.96,0.0,0.0
2026-09-19 01:13:18,LUM-101,24.86,27.1,33.56,0.15,47.83,7.17,10.0
2026-09-19 01:13:28,LUM-101,24.85,27.27,33.78,0.15,48.18,7.23,10.0
2026-09-19 01:13:38,LUM-101,24.86,27.35,33.85,0.15,48.1,7.22,10.0
2026-09-19 01:13:48,LUM-101,24.97,27.48,33.98,0.15,48.18,7.23,10.0
2026-09-19 01:13:58,LUM-101,24.93,27.34,27.34,0.0,47.85,0.0,0.0
2026-09-19 01:14:08,LUM-101,24.84,27.22,27.22,0.0,47.81,0.0,0.0
2026-09-19 01:14:18,LUM-101,25.02,27.39,33.88,0.15,48.06,7.21,10.0
2026-09-19 01:14:28,LUM-101,24.84,27.49,33.99,0.15,48.17,7.23,10.0
2026-09-19 01:14:38,LUM-101,24.99,27.61,34.09,0.15,47.96,7.19,10.0
2026-09-19 01:14:48,LUM-101,24.9,27.76,34.24,0.15,48.04,7.21,10.0
2026-09-19 01:14:58,LUM-101,24.92,27.83,34.32,0.15,48.12,7.22,10.0
2026-09-19 01:15:08,LUM-101,24.88,27.75,27.75,0.0,48.13,0.0,0.0
2026-09-19 01:15:18,LUM-101,24.81,27.67,27.67,0.0,48.15,0.0,0.0
2026-09-19 01:15:28,LUM-101,24.9,27.6,27.6,0.0,47.9,0.0,0.0
2026-09-19 01:15:38,LUM-101,24.9,27.73,34.21,0.15,47.98,7.2,10.0
2026-09-19 01:15:48,LUM-101,24.94,27.88,34.39,0.15,48.17,7.23,10.0
2026-09-19 01:15:58,LUM-101,24.92,27.79,27.79,0.0,47.85,0.0,0.0
2026-09-19 01:16:08,LUM-101,24.94,27.94,34.42,0.15,47.98,7.2,10.0
2026-09-19 01:16:18,LUM-101,24.82,27.8,27.8,0.0,48.1,0.0,0.0
2026-09-19 01:16:28,LUM-101,24.94,27.87,34.34,0.15,47.95,7.19,10.0
2026-09-19 01:16:38,LUM-101,24.95,27.74,27.74,0.0,48.1,0.0,0.0
2026-09-19 01:16:48,LUM-101,24.81,27.82,34.28,0.15,47.91,7.19,10.0
2026-09-19 01:16:58,LUM-101,24.89,27.72,27.72,0.0,48.07,0.0,0.0
2026-09-19 01:17:08,LUM-101,24.97,27.58,27.58,0.0,47.82,0.0,0.0
2026-09-19 01:17:18,LUM-101,24.88,27.44,27.44,0.0,47.82,0.0,0.0
2026-09-19 01:17:28,LUM-101,24.92,27.59,34.07,0.15,47.97,7.2,10.0
2026-09-19 01:17:38,LUM-101,24.81,27.47,27.47,0.0,47.93,0.0,0.0
2026-09-19 01:17:48,LUM-101,24.87,27.43,27.43,0.0,47.81,0.0,0.0
2026-09-19 01:17:58,LUM-101,24.84,27.33,27.33,0.0,48.05,0.0,0.0
2026-09-19 01:18:08,LUM-101,24.88,27.43,33.91,0.15,47.99,7.2,10.0
2026-09-19 01:18:18,LUM-101,24.83,27.58,34.05,0.15,47.97,7.2,10.0
2026-09-19 01:18:28,LUM-101,24.81,27.44,27.44,0.0,47.99,0.0,0.0
2026-09-19 01:18:38,LUM-101,24.77,27.57,34.04,0.15,47.95,7.19,10.0
2026-09-19 01:18:48,LUM-101,24.86,27.65,34.11,0.15,47.84,7.18,10.0
2026-09-19 01:18:58,LUM-101,24.9,27.53,27.53,0.0,48.05,0.0,0.0
2026-09-19 01:19:08,LUM-101,24.81,27.41,27.41,0.0,47.87,0.0,0.0
2026-09-19 01:19:18,LUM-101,24.9,27.58,34.04,0.15,47.81,7.17,10.0
2026-09-19 01:19:28,LUM-101,24.76,27.46,27.46,0.0,47.88,0.0,0.0
2026-09-19 01:19:38,LUM-101,24.79,27.57,34.04,0.15,47.91,7.19,10.0
2026-09-19 01:19:48,LUM-101,24.8,27.69,34.14,0.15,47.8,7.17,10.0
2026-09-19 01:19:58,LUM-101,24.86,27.58,27.58,0.0,47.95,0.0,0.0
2026-09-19 01:20:08,LUM-101,24.87,27.7,34.16,0.15,47.91,7.19,10.0
2026-09-19 01:20:18,LUM-101,24.88,27.56,27.56,0.0,48.2,0.0,0.0
2026-09-19 01:20:28,LUM-101,24.82,27.65,34.11,0.15,47.87,7.18,10.0
2026-09-19 01:20:38,LUM-101,24.76,27.75,34.21,0.15,47.89,7.18,10.0
2026-09-19 01:20:48,LUM-101,24.74,27.85,34.31,0.15,47.85,7.18,10.0
2026-09-19 01:20:58,LUM-101,24.74,27.93,34.38,0.15,47.84,7.18,10.0
2026-09-19 01:21:08,LUM-101,24.83,28.07,34.53,0.15,47.9,7.18,10.0
2026-09-19 01:21:18,LUM-101,24.86,28.14,34.63,0.15,48.13,7.22,10.0
2026-09-19 01:21:28,LUM-101,24.73,28.07,28.07,0.0,47.83,0.0,0.0
2026-09-19 01:21:38,LUM-101,24.78,27.96,27.96,0.0,48.15,0.0,0.0
2026-09-19 01:21:48,LUM-101,24.78,27.84,27.84,0.0,48.07,0.0,0.0
2026-09-19 01:21:58,LUM-101,24.74,27.69,27.69,0.0,48.12,0.0,0.0
2026-09-19 01:22:08,LUM-101,24.82,27.61,27.61,0.0,48.13,0.0,0.0
2026-09-19 01:22:18,LUM-101,24.75,27.48,27.48,0.0,48.02,0.0,0.0
2026-09-19 01:22:28,LUM-101,24.77,27.62,34.11,0.15,48.13,7.22,10.0
2026-09-19 01:22:38,LUM-101,24.72,27.51,27.51,0.0,48.05,0.0,0.0
2026-09-19 01:22:48,LUM-101,24.71,27.6,34.07,0.15,47.87,7.18,10.0
2026-09-19 01:22:58,LUM-101,24.74,27.54,27.54,0.0,48.15,0.0,0.0
2026-09-19 01:23:08,LUM-101,24.7,27.68,34.14,0.15,47.92,7.19,10.0
2026-09-19 01:23:18,LUM-101,24.8,27.56,27.56,0.0,48.14,0.0,0.0
2026-09-19 01:23:28,LUM-101,24.78,27.7,34.2,0.15,48.16,7.22,10.0
2026-09-19 01:23:38,LUM-101,24.83,27.65,27.65,0.0,48.01,0.0,0.0
2026-09-19 01:23:48,LUM-101,24.72,27.53,27.53,0.0,47.92,0.0,0.0
2026-09-19 01:23:58,LUM-101,24.76,27.65,34.15,0.15,48.14,7.22,10.0
2026-09-19 01:24:08,LUM-101,24.71,27.54,27.54,0.0,48.0,0.0,0.0
2026-09-19 01:24:18,LUM-101,24.74,27.62,34.11,0.15,48.11,7.22,10.0
2026-09-19 01:24:28,LUM-101,24.85,27.7,34.2,0.15,48.18,7.23,10.0
2026-09-19 01:24:38,LUM-101,24.72,27.85,34.34,0.15,48.09,7.21,10.0
2026-09-19 01:24:48,LUM-101,24.71,27.72,27.72,0.0,48.01,0.0,0.0
2026-09-19 01:24:58,LUM-101,24.71,27.61,27.61,0.0,48.09,0.0,0.0
2026-09-19 01:25:08,LUM-101,24.72,27.69,34.16,0.15,47.94,7.19,10.0
2026-09-19 01:25:18,LUM-101,24.81,27.63,27.63,0.0,47.97,0.0,0.0
2026-09-19 01:25:28,LUM-101,24.77,27.57,27.57,0.0,47.91,0.0,0.0
2026-09-19 01:25:38,LUM-101,24.71,27.45,27.45,0.0,48.0,0.0,0.0
2026-09-19 01:25:48,LUM-101,24.68,27.39,27.39,0.0,48.09,0.0,0.0
2026-09-19 01:25:58,LUM-101,24.76,27.27,27.27,0.0,47.95,0.0,0.0
2026-09-19 01:26:08,LUM-101,24.85,27.15,27.15,0.0,47.95,0.0,0.0
2026-09-19 01:26:18,LUM-101,24.77,27.06,27.06,0.0,48.04,0.0,0.0
2026-09-19 01:26:28,LUM-101,24.69,26.95,26.95,0.0,47.96,0.0,0.0
2026-09-19 01:26:38,LUM-101,24.76,26.86,26.86,0.0,48.08,0.0,0.0
2026-09-19 01:26:48,LUM-101,24.79,26.84,26.84,0.0,47.98,0.0,0.0
2026-09-19 01:26:58,LUM-101,24.74,26.81,26.81,0.0,47.86,0.0,0.0
2026-09-19 01:27:08,LUM-101,24.66,26.71,26.71,0.0,47.94,0.0,0.0
2026-09-19 01:27:18,LUM-101,24.69,26.86,33.31,0.15,47.81,7.17,10.0
2026-09-19 01:27:28,LUM-101,24.75,26.8,26.8,0.0,47.96,0.0,0.0
2026-09-19 01:27:38,LUM-101,24.72,26.98,33.48,0.15,48.13,7.22,10.0
2026-09-19 01:27:48,LUM-101,24.76,27.07,33.53,0.15,47.85,7.18,10.0
2026-09-19 01:27:58,LUM-101,24.77,27.18,33.64,0.15,47.88,7.18,10.0
2026-09-19 01:28:08,LUM-101,24.77,27.26,33.74,0.15,48.03,7.2,10.0
2026-09-19 01:28:18,LUM-101,24.65,27.12,27.12,0.0,48.08,0.0,0.0
2026-09-19 01:28:28,LUM-101,24.8,27.09,27.09,0.0,47.95,0.0,0.0
2026-09-19 01:28:38,LUM-101,24.81,27.2,33.69,0.15,48.07,7.21,10.0
2026-09-19 01:28:48,LUM-101,24.68,27.11,27.11,0.0,47.8,0.0,0.0
2026-09-19 01:28:58,LUM-101,24.67,27.25,33.71,0.15,47.83,7.17,10.0
2026-09-19 01:29:08,LUM-101,24.72,27.14,27.14,0.0,47.81,0.0,0.0
2026-09-19 01:29:18,LUM-101,24.71,27.27,33.75,0.15,47.98,7.2,10.0
2026-09-19 01:29:28,LUM-101,24.64,27.23,27.23,0.0,47.95,0.0,0.0
2026-09-19 01:29:38,LUM-101,24.71,27.18,27.18,0.0,47.87,0.0,0.0
2026-09-19 01:29:48,LUM-101,24.79,27.12,27.12,0.0,47.96,0.0,0.0
2026-09-19 01:29:58,LUM-101,24.79,27.0,27.0,0.0,48.2,0.0,0.0
2026-09-19 01:30:08,LUM-101,24.64,27.16,33.66,0.15,48.17,7.22,10.0
2026-09-19 01:30:18,LUM-101,24.67,27.07,27.07,0.0,48.18,0.0,0.0
2026-09-19 01:30:28,LUM-101,24.79,27.22,33.69,0.15,47.91,7.19,10.0
2026-09-19 01:30:38,LUM-101,24.62,27.13,27.13,0.0,48.19,0.0,0.0
2026-09-19 01:30:48,LUM-101,24.67,27.04,27.04,0.0,48.19,0.0,0.0
2026-09-19 01:30:58,LUM-101,24.77,27.0,27.0,0.0,48.0,0.0,0.0
2026-09-19 01:31:08,LUM-101,24.76,27.17,33.67,0.15,48.14,7.22,10.0
